step,scenario,sheep_id,x,y,vx,vy,speed,state,energy,last_food_intake,cumulative_food,path_length
0,abundant,0,121.9837387130639,74.36550151711292,0.898185375598586,0.4402170811174226,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782958
0,abundant,1,100.04138934341171,73.10284627077515,-0.5168422989197792,0.8563889802502331,1.0002639888782945,travelling,0.8485697096122339,0.0,0.0,1.0002639888782943
0,abundant,2,120.95839013785258,71.69021066743512,0.13529819660686523,0.9910713624364527,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782996
0,abundant,3,111.19058690773092,73.4440616508188,0.4552846911828763,0.8906424071540886,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.000263988878298
0,abundant,4,93.00009089398408,81.21581512529127,-0.1973958690356607,0.16615695432600486,0.25801795011827716,grazing,0.8497781802548698,0.014,0.014,0.2580179501182724
0,abundant,5,102.1664797144609,64.42604982211331,-0.3027138554169302,0.9533584683555993,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782963
0,abundant,6,113.0730870211415,63.234016550307985,0.6491623815744856,0.7609968789655176,1.0002639888782945,travelling,0.8485697096122339,0.0,0.0,1.0002639888782912
0,abundant,7,126.0328933474177,62.133581189646954,0.23619366521488994,0.10385477887701773,0.25801795011827716,grazing,0.8497781802548698,0.014,0.014,0.2580179501182706
0,abundant,8,115.5999409330741,76.12471276539381,0.8293759660446419,0.5591632627365942,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782876
0,abundant,9,100.79122485713138,58.3621518774581,-0.01397821318247626,0.2576390345802883,0.2580179501182771,grazing,0.8497781802548698,0.014,0.014,0.25801795011827555
0,abundant,10,97.7338090275839,71.4625438540205,-0.8315519207126765,0.5559221623624797,1.0002639888782945,travelling,0.8485697096122339,0.0,0.0,1.0002639888782878
0,abundant,11,105.30582569400933,71.11305297586412,-0.3550837984566142,0.9351168608897709,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782894
0,abundant,12,117.54283578849635,77.18383999311672,0.9532569411658274,0.3030334165828693,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782978
0,abundant,13,126.22565658099192,83.9156455654249,0.23525044720730703,-0.10597400469926492,0.25801795011827716,grazing,0.8497781802548698,0.014,0.014,0.2580179501182759
0,abundant,14,119.31529038269147,69.8895809445846,0.6538389744275084,0.7569825909268327,1.0002639888782945,travelling,0.8485697096122339,0.0,0.0,1.0002639888783034
0,abundant,15,113.71762700086303,71.3554881503826,0.43986080272167033,0.8983599065384453,1.0002639888782943,travelling,0.8485697096122339,0.0,0.0,1.0002639888782934
